video_name,label_str,activity,group,max_tilt,delta_tilt,min_h_w_ratio,delta_h_w_ratio,weighted_tilt,weighted_velocity,weighted_ground_proximity,depth_drop,depth_variance,depth_range,stage3_fall_prob,LABEL
video000074,no_fall,chair,nf_raw_c_3,3.450286,0.399891,3.625691,-0.018091,2.822411,-0.001059,0.744081,0.096389,0.001663,0.16014,0.999936,0
video000074,no_fall,stand,nf_raw_s_1,1.289202,-0.204575,5.704718,0.010765,1.165052,0.000394,0.617716,0.012895,0.000895,0.082176,0.999963,0
video000074,no_fall,stand,nf_raw_s_2,10.651726,-0.559619,2.405724,-0.04615,10.066333,-0.000573,0.7344,0.04855,0.001188,0.096169,0.999964,0
video000074,no_fall,stand,nf_raw_s_3,39.166731,-1.294746,1.573442,0.017393,37.930403,0.000726,0.620697,-0.01521,8.1e-05,0.028968,0.999966,0
video000075,no_fall,bed,nf_raw_b_1,4.87455,0.648987,1.582895,0.003514,3.538597,-2.1e-05,0.793473,-0.0017,0.00117,0.099032,0.999964,0
video000075,no_fall,bed,nf_raw_b_2,13.703271,-10.553228,1.454144,0.701094,9.128082,-0.001676,0.473378,0.055677,0.000878,0.0915,0.99996,0
video000075,no_fall,bed,nf_raw_b_3,170.75514,-5.922395,0.74952,-0.295433,158.891805,-0.000114,0.491822,-0.001333,0.000493,0.089634,0.999964,0
video000075,no_fall,chair,nf_raw_c_1,7.181233,-5.421793,1.851759,0.120489,2.819387,0.052752,0.960836,0.001049,0.006287,0.221445,0.999955,0
video000075,no_fall,chair,nf_raw_c_2,37.212397,35.763335,1.36153,-0.709293,19.498031,0.001051,0.728601,0.065679,0.002454,0.112246,0.999968,0
video000075,no_fall,chair,nf_raw_c_3,9.160542,1.149333,1.037801,0.001448,8.565535,0.000302,0.534682,-0.029676,0.000299,0.052268,0.999968,0
video000075,no_fall,stand,nf_raw_s_1,5.219863,-0.285893,2.898761,0.895383,4.717477,-0.008358,0.96186,0.004472,0.000234,0.049181,0.999944,0
video000075,no_fall,stand,nf_raw_s_2,1.363846,1.212756,2.07161,-0.083506,0.323262,0.000397,0.773503,-0.000948,4.8e-05,0.020095,0.999964,0
video000075,no_fall,stand,nf_raw_s_3,52.19295,0.345577,0.79286,-0.04275,51.709161,-0.001452,0.839664,-0.143112,0.011192,0.256382,0.999941,0
video000076,no_fall,bed,nf_raw_b_1,12.189167,5.662803,1.449489,-0.021242,8.741427,-0.000886,0.835701,0.11204,0.002671,0.158153,0.99995,0
video000076,no_fall,bed,nf_raw_b_2,5.425805,1.81856,3.119601,2.368785,3.331769,-0.048293,0.737439,-0.046506,0.001644,0.114468,0.999962,0
video000076,no_fall,bed,nf_raw_b_3,128.372949,2.093569,0.787432,0.035471,126.705137,-3.2e-05,0.548821,0.053966,0.000555,0.077166,0.999963,0
video000076,no_fall,chair,nf_raw_c_1,11.195733,-7.703957,1.822194,0.09869,7.541787,0.044631,0.961087,-0.059052,0.009297,0.264309,0.999953,0
video000076,no_fall,chair,nf_raw_c_2,41.952906,26.045726,1.181314,-0.468744,31.231384,-0.001176,0.727031,0.024982,0.000616,0.07389,0.999969,0
video000076,no_fall,chair,nf_raw_c_3,1.596157,-0.16048,0.817169,-0.005354,0.775616,0.000156,0.534699,-0.015881,0.000947,0.076943,0.999968,0
video000076,no_fall,stand,nf_raw_s_1,1.4227,1.249188,3.648899,0.318176,0.663308,-0.008156,0.855285,0.077476,0.005874,0.207528,0.99995,0
video000076,no_fall,stand,nf_raw_s_2,13.933546,8.80134,1.925994,-0.243275,9.086652,-0.000453,0.769217,0.404268,0.060816,0.55613,0.999965,0
video000076,no_fall,stand,nf_raw_s_3,13.624017,-0.312925,1.957554,-0.045347,13.224715,0.002221,0.748753,-7.2e-05,0.000363,0.071565,0.999964,0
video000077,no_fall,bed,nf_raw_b_1,161.900595,3.468792,1.2171,-0.013522,158.79316,-0.005443,0.465667,-0.004337,0.000245,0.04592,0.999938,0
video000077,no_fall,bed,nf_raw_b_2,2.9343,0.377872,1.607254,0.76949,1.887449,-0.002574,0.332773,-0.035729,0.002863,0.160916,0.999965,0
video000077,no_fall,bed,nf_raw_b_3,130.157441,-4.351692,0.626568,-0.008358,126.443608,0.000276,0.574177,0.017914,0.000366,0.063358,0.999956,0
video000077,no_fall,chair,nf_raw_c_1,5.303781,-1.74162,1.97285,0.568089,1.930918,0.048344,0.956423,-0.139826,0.003355,0.166766,0.999954,0
video000077,no_fall,chair,nf_raw_c_2,43.194882,38.217154,1.218643,-0.847779,28.236024,0.000743,0.721792,0.01973,0.00032,0.055056,0.999968,0
video000077,no_fall,chair,nf_raw_c_3,4.58581,-1.945431,0.740504,-0.00033,3.754742,-0.000294,0.531505,-0.016707,0.000755,0.075325,0.999967,0
video000077,no_fall,stand,nf_raw_s_1,3.78292,-1.376986,2.898806,0.761785,3.1399,-0.014036,0.894316,0.172993,0.00862,0.294742,0.999947,0
video000077,no_fall,stand,nf_raw_s_2,2.835994,0.766327,3.166323,0.691046,2.056602,-0.008072,0.973747,-0.015225,0.0001,0.028698,0.999945,0
video000077,no_fall,stand,nf_raw_s_3,65.413962,-1.734063,0.499469,0.008547,64.217337,-0.002111,0.600166,0.043014,0.000655,0.075759,0.999962,0
video000078,no_fall,bed,nf_raw_b_1,165.720292,64.606023,0.713651,0.443929,145.85918,0.059488,0.531619,-0.162847,0.049523,0.507816,0.999937,0
video000078,no_fall,bed,nf_raw_b_2,20.891482,-11.92991,1.479699,1.15657,10.48721,0.005365,0.317444,-0.047598,0.003114,0.16117,0.999967,0
video000078,no_fall,bed,nf_raw_b_3,138.127597,-115.277747,0.669156,1.88354,80.609297,-0.01783,0.637509,0.282553,0.016949,0.343095,0.999966,0
video000078,no_fall,chair,nf_raw_c_1,21.889439,-4.421426,1.888701,0.016867,7.593798,0.037925,0.938126,-0.139099,0.016729,0.328533,0.999954,0
video000078,no_fall,chair,nf_raw_c_2,37.211398,32.203796,1.292437,-1.093941,20.533163,0.000142,0.721633,0.003152,0.000909,0.102251,0.999968,0
video000078,no_fall,chair,nf_raw_c_3,1.596157,-0.16048,0.817169,-0.005354,0.775616,0.000156,0.534699,-0.015881,0.000947,0.076943,0.999968,0
video000078,no_fall,stand,nf_raw_s_1,4.475832,-0.211062,2.658677,1.16238,4.303544,-0.00042,0.924664,0.058616,0.002114,0.131128,0.999936,0
video000078,no_fall,stand,nf_raw_s_2,6.556372,1.017753,2.268613,0.034823,5.940022,-0.000259,0.772763,-0.015599,0.000248,0.06317,0.999965,0
video000078,no_fall,stand,nf_raw_s_3,61.845324,7.651838,0.745531,-0.021804,52.694689,-0.00453,0.676393,0.008004,0.002871,0.16354,0.999951,0
video000079,no_fall,bed,nf_raw_b_1,160.916653,-3.252324,1.109542,0.013142,159.499986,0.001733,0.410444,0.059259,0.000713,0.07325,0.999941,0
video000079,no_fall,bed,nf_raw_b_2,78.151596,-17.883443,0.465711,0.092853,67.481807,0.013202,0.537506,-0.002487,0.000444,0.068136,0.999969,0
video000079,no_fall,bed,nf_raw_b_3,178.131486,4.318268,0.843112,-0.050114,171.169796,0.001683,0.48253,0.018703,0.000326,0.064589,0.99996,0
video000079,no_fall,chair,nf_raw_c_1,12.0423,-11.699052,1.970111,-0.103814,7.108446,0.036443,0.97069,-0.122784,0.007895,0.258098,0.999953,0
video000079,no_fall,chair,nf_raw_c_2,41.661007,21.410856,1.194096,-0.668836,31.847204,0.001378,0.735194,0.100445,0.002196,0.12765,0.999967,0
video000079,no_fall,chair,nf_raw_c_3,3.450286,0.399891,3.625691,-0.018091,2.822411,-0.001059,0.744081,0.096389,0.001663,0.16014,0.999936,0
video000079,no_fall,stand,nf_raw_s_1,3.232293,-2.525243,3.627591,0.716026,1.189531,-0.008707,0.825075,-0.084647,0.004199,0.218725,0.999949,0
video000079,no_fall,stand,nf_raw_s_2,5.801647,0.593444,1.986689,-0.021791,5.568314,-0.000395,0.732362,0.001524,1.7e-05,0.01247,0.999963,0
video000079,no_fall,stand,nf_raw_s_3,40.104316,-1.855967,0.788486,0.046762,37.470704,-0.004274,0.567053,-0.048804,0.000992,0.09781,0.999952,0
video000080,no_fall,bed,nf_raw_b_1,78.695953,8.263075,0.816031,0.00246,39.840202,0.000178,0.992101,-0.000455,0.000138,0.04594,0.999869,0
video000080,no_fall,bed,nf_raw_b_2,24.745254,-21.677027,1.449311,0.382827,12.74669,0.004794,0.31392,0.145365,0.004157,0.20286,0.999965,0
video000080,no_fall,bed,nf_raw_b_3,15.940134,0.0,0.0,-0.56511,2.313627,0.017406,0.836272,0.061323,0.002457,0.114689,0.999955,0
video000080,no_fall,chair,nf_raw_c_1,13.475762,13.083137,2.573182,-1.606933,3.771298,0.009356,0.961858,0.082943,0.003257,0.169673,0.999946,0
video000080,no_fall,chair,nf_raw_c_2,42.956082,6.655251,1.063816,-0.273953,37.911275,0.006854,0.634394,0.011681,0.000157,0.035393,0.999966,0
video000080,no_fall,chair,nf_raw_c_3,3.6692,2.659546,1.391966,-0.091434,1.816292,-0.00452,0.977675,-0.018741,0.000858,0.084178,0.999953,0
video000080,no_fall,stand,nf_raw_s_1,4.417409,-4.246809,2.525859,1.081695,1.779946,-0.004433,0.804466,-0.142569,0.072652,0.704522,0.999955,0
video000080,no_fall,stand,nf_raw_s_2,11.399441,0.03074,1.837876,0.011407,11.118726,-0.000449,0.740983,0.024245,0.000126,0.035148,0.99996,0
video000080,no_fall,stand,nf_raw_s_3,39.625628,5.469015,0.950807,-0.087473,36.324172,-0.008119,0.590861,-0.025365,0.001103,0.09643,0.999965,0
video000081,no_fall,bed,nf_raw_b_1,177.88273,-0.708711,0.989855,0.001465,171.343637,-3.5e-05,0.467312,0.001073,0.000683,0.105857,0.999946,0
video000081,no_fall,bed,nf_raw_b_2,173.574196,0.602163,1.136053,-0.011087,173.055515,0.002548,0.573332,-0.016678,0.00039,0.057997,0.999952,0
video000081,no_fall,bed,nf_raw_b_3,122.433724,43.643013,0.459302,0.013616,51.550275,-0.02683,0.732039,-0.146618,0.046365,0.519158,0.999957,0
video000081,no_fall,chair,nf_raw_c_1,19.768166,-5.46644,2.796195,-0.352953,7.464002,0.032229,0.9497,-0.005612,0.004586,0.227942,0.99995,0
video000081,no_fall,chair,nf_raw_c_2,48.756116,40.301802,1.056197,-0.718611,28.481664,-0.003146,0.742956,0.060652,0.002119,0.121726,0.999967,0
video000081,no_fall,chair,nf_raw_c_3,6.794882,0.987049,0.984984,0.261224,4.094696,-0.012946,0.965034,-0.232372,0.008899,0.2911,0.999948,0
video000081,no_fall,stand,nf_raw_s_1,7.469731,-5.94813,2.626955,3.008638,4.889783,-0.004274,0.834458,0.227943,0.018248,0.396602,0.99995,0
video000081,no_fall,stand,nf_raw_s_2,14.569179,0.406986,2.330318,0.1074,13.765904,0.0002,0.789899,0.099464,0.022597,0.58075,0.999961,0
video000081,no_fall,stand,nf_raw_s_3,8.506535,1.148013,2.196137,0.029988,7.541503,-0.000184,0.740254,-0.064805,0.001721,0.132257,0.999966,0
video000082,no_fall,bed,nf_raw_b_1,15.75822,-7.950192,3.847059,-0.061567,8.967396,0.000381,0.999948,-0.004869,0.000174,0.059058,0.999921,0
video000082,no_fall,bed,nf_raw_b_2,98.730757,-3.102591,0.781956,-0.002425,96.96548,0.001126,0.775518,0.053726,0.001418,0.112216,0.999926,0
video000082,no_fall,bed,nf_raw_b_3,176.924483,-126.718562,0.738403,0.000481,97.352528,0.002146,0.557244,0.013963,0.000499,0.088571,0.999958,0
video000082,no_fall,chair,nf_raw_c_1,4.564747,-0.991959,2.703156,-0.994814,2.593985,0.002152,0.958492,-0.069409,0.003025,0.166585,0.999947,0
video000082,no_fall,chair,nf_raw_c_2,42.279734,38.462687,1.169229,-1.11954,20.842449,-0.002204,0.752982,0.047701,0.000525,0.061765,0.999965,0
video000082,no_fall,chair,nf_raw_c_3,6.703072,-2.737027,0.973097,-0.164219,3.984068,0.023883,0.921603,0.355629,0.024486,0.475755,0.99995,0
video000082,no_fall,stand,nf_raw_s_1,5.243039,0.284652,2.648494,1.837986,3.607055,-0.030523,0.80937,0.252061,0.022503,0.44513,0.999952,0
video000082,no_fall,stand,nf_raw_s_2,23.612032,-7.943802,1.868307,0.206972,19.066185,0.000839,0.822219,0.030377,0.001069,0.085769,0.999956,0
video000082,no_fall,stand,nf_raw_s_3,5.646728,0.253574,2.225213,0.007138,5.327326,0.000125,0.771732,-0.007621,0.000866,0.098252,0.999964,0
video000083,no_fall,bed,nf_raw_b_1,100.272002,-0.863525,0.465482,-0.003192,61.914484,-0.00597,0.732378,-0.147903,0.019114,0.287731,0.999947,0
video000083,no_fall,bed,nf_raw_b_2,127.560953,126.573346,2.285611,0.037147,72.551604,-0.002099,0.966332,0.182968,0.011972,0.334977,0.999443,0
video000083,no_fall,bed,nf_raw_b_3,178.635772,-6.482636,0.617084,-0.01272,167.684051,0.000248,0.518578,0.044295,0.003761,0.224,0.999956,0
video000083,no_fall,chair,nf_raw_c_1,9.34346,4.23304,2.815836,-2.059581,2.910667,-0.011575,0.962055,-0.052599,0.005417,0.243874,0.999947,0
video000083,no_fall,chair,nf_raw_c_2,68.539737,50.820274,0.867798,-0.900439,43.530026,-0.002938,0.711915,0.043454,0.000448,0.058219,0.999968,0
video000083,no_fall,chair,nf_raw_c_3,3.838838,0.038837,1.325739,0.071892,3.163046,0.002181,0.997836,-0.103272,0.002092,0.123065,0.99995,0
video000083,no_fall,stand,nf_raw_s_1,4.174284,-2.565717,2.747695,1.886483,2.638022,-0.005746,0.78303,-0.059596,0.008171,0.278432,0.99996,0
video000083,no_fall,stand,nf_raw_s_2,7.731062,1.659757,2.444033,0.021304,7.056196,-0.002166,0.793392,-0.022146,0.000181,0.038428,0.999961,0
video000083,no_fall,stand,nf_raw_s_3,3.416111,0.26531,1.721923,0.007116,3.189263,0.000126,0.75289,-0.006781,0.000703,0.115153,0.999965,0
video000084,no_fall,bed,nf_raw_b_1,98.492864,93.956138,0.444562,-3.31034,74.166228,0.040227,0.661798,-0.042971,0.009421,0.281846,0.999953,0
video000084,no_fall,bed,nf_raw_b_2,178.389817,-2.193042,0.935453,-0.017466,174.233746,0.00091,0.579495,0.031297,0.005975,0.250083,0.999942,0
video000084,no_fall,bed,nf_raw_b_3,2.527816,-0.170505,3.943514,0.008401,2.368038,-0.000164,0.894815,-0.021089,0.000137,0.028471,0.999718,0
video000084,no_fall,chair,nf_raw_c_1,164.668073,7.397068,2.567822,-1.71099,30.134348,-0.017966,0.926287,0.015731,0.00238,0.167653,0.999949,0
video000084,no_fall,chair,nf_raw_c_2,3.713747,1.713943,3.460041,-0.689488,1.31937,-0.000993,0.868061,-0.010137,3.6e-05,0.017326,0.999961,0
video000084,no_fall,chair,nf_raw_c_3,6.33007,1.599588,1.369052,0.172913,3.293768,-0.002723,0.994797,-0.070948,0.005018,0.206255,0.999951,0
video000084,no_fall,stand,nf_raw_s_1,2.319496,-2.058758,2.091422,1.321069,1.212227,-0.007925,0.91647,0.07823,0.001248,0.104965,0.999955,0
video000084,no_fall,stand,nf_raw_s_2,8.656649,-1.732958,2.154293,-0.026556,7.507773,9.9e-05,0.639228,-0.033314,0.000215,0.044458,0.999968,0
video000084,no_fall,stand,nf_raw_s_3,3.470536,-2.235728,1.686821,0.010051,1.744857,-0.000299,0.631257,-0.013585,0.00015,0.039056,0.999972,0
video000085,no_fall,bed,nf_raw_b_1,4.927336,3.063954,5.132108,-0.064956,3.16697,-0.000385,1.0,-0.137937,0.002821,0.18974,0.998962,0
video000085,no_fall,bed,nf_raw_b_2,95.502087,-3.182524,0.567654,0.023244,94.153136,-0.000174,0.801673,0.051043,0.002612,0.156993,0.99993,0
video000085,no_fall,bed,nf_raw_b_3,1.373112,-0.587566,4.136544,-0.014517,1.153677,0.00046,0.920714,-0.003182,0.000797,0.087433,0.999682,0
video000085,no_fall,chair,nf_raw_c_1,36.087546,14.437001,1.188069,-0.024258,32.156699,-0.000714,0.995547,0.072507,0.001622,0.108487,0.999918,0
video000085,no_fall,chair,nf_raw_c_2,47.315314,40.217133,1.340805,-0.640494,27.436972,-0.000745,0.626558,-0.029775,0.000492,0.05909,0.99995,0
video000085,no_fall,chair,nf_raw_c_3,2.909432,-2.188264,1.294518,0.191386,1.770528,-0.000547,0.700512,-0.060787,0.00178,0.12323,0.999954,0
video000085,no_fall,stand,nf_raw_s_1,3.25397,0.083121,2.130312,-0.004248,3.052647,-0.000271,0.50232,0.216802,0.031803,0.427989,0.999971,0
video000085,no_fall,stand,nf_raw_s_2,3.317166,-0.308067,2.001237,0.013381,2.826697,0.000109,0.698752,0.000515,0.001787,0.135507,0.999966,0
video000085,no_fall,stand,nf_raw_s_3,6.639127,2.447815,1.929553,-0.007415,5.079352,0.00094,0.754281,0.050399,0.001068,0.105253,0.999959,0
video000086,no_fall,bed,nf_raw_b_1,2.965098,-2.782873,4.206009,4.726452,0.729966,0.00316,0.984462,-0.041842,0.010165,0.324278,0.999623,0
video000086,no_fall,bed,nf_raw_b_2,96.146719,-1.270266,0.63077,0.062229,93.850969,0.002557,0.869476,-0.111853,0.003291,0.204115,0.999942,0
video000086,no_fall,bed,nf_raw_b_3,1.826964,0.290252,3.963047,0.023261,1.535125,0.000212,0.896929,-0.072663,0.002086,0.112581,0.999714,0
video000086,no_fall,chair,nf_raw_c_1,10.619972,-1.68687,1.284521,-0.005103,9.129674,-0.000118,0.776509,0.006799,9.5e-05,0.030305,0.999965,0
video000086,no_fall,chair,nf_raw_c_2,2.259703,0.936707,3.758541,-1.607092,0.99793,0.004962,0.744562,-0.197697,0.004504,0.23463,0.999964,0
video000086,no_fall,chair,nf_raw_c_3,5.221537,-0.795199,1.193155,0.612994,2.152353,-0.02735,1.0,0.006455,0.000437,0.059452,0.999949,0
video000086,no_fall,stand,nf_raw_s_1,3.320424,0.091951,5.617251,-0.046266,3.035224,0.000164,0.623917,-0.002061,0.00059,0.087672,0.99996,0
video000086,no_fall,stand,nf_raw_s_2,15.707588,-1.464839,1.90236,0.117875,14.599968,0.00021,0.672422,0.092453,0.00925,0.263366,0.999971,0
video000086,no_fall,stand,nf_raw_s_3,4.094594,-0.125685,1.791798,0.029401,3.869769,-4.5e-05,0.755723,-0.021171,0.000144,0.03502,0.999966,0
video000087,no_fall,bed,nf_raw_b_1,0.598944,-0.257173,4.468044,0.036803,0.508294,-0.000212,0.997446,-0.002113,1e-06,0.003439,0.999928,0
video000087,no_fall,bed,nf_raw_b_2,97.378181,3.125767,0.772182,-0.012694,94.860484,-0.00309,0.683905,-0.05827,0.001345,0.102627,0.99995,0
video000087,no_fall,bed,nf_raw_b_3,5.815433,-1.111143,3.353022,0.000694,5.219991,0.000734,0.990541,0.01372,0.000319,0.054563,0.999761,0
video000087,no_fall,chair,nf_raw_c_1,29.440538,-1.912814,1.525204,0.028843,26.849141,0.000565,0.997033,-0.00929,0.00019,0.038504,0.999923,0
video000087,no_fall,chair,nf_raw_c_2,5.601997,3.953442,3.54222,-1.71065,1.621052,-0.001458,0.738993,0.005554,0.000273,0.045649,0.999966,0
video000087,no_fall,chair,nf_raw_c_3,4.685542,-1.344635,0.98055,0.264825,3.503753,-0.005162,0.843422,-0.01635,0.000619,0.073637,0.999947,0
video000087,no_fall,stand,nf_raw_s_1,2.95399,-1.586564,2.253006,2.280777,1.32185,-0.004903,0.832278,0.000639,3e-05,0.017771,0.999955,0
video000087,no_fall,stand,nf_raw_s_2,16.352201,3.652207,1.761376,-0.106868,14.565369,0.000563,0.699172,0.013637,0.001559,0.122211,0.999971,0
video000087,no_fall,stand,nf_raw_s_3,17.259364,0.27669,2.033928,0.020091,17.039663,-0.00045,0.781089,0.010807,0.000764,0.076589,0.999961,0
video000088,no_fall,bed,nf_raw_b_1,4.525805,0.183466,3.966934,0.017376,4.152738,0.000685,0.989266,-0.000841,8e-06,0.011422,0.999928,0
video000088,no_fall,bed,nf_raw_b_2,97.07934,0.533718,1.000278,-0.006567,94.065215,-3.1e-05,0.668001,-0.003564,0.001396,0.133334,0.999959,0
video000088,no_fall,bed,nf_raw_b_3,7.442383,-0.423702,3.332582,0.017247,6.349999,0.000562,0.985976,0.051321,0.000586,0.087398,0.999773,0
video000088,no_fall,chair,nf_raw_c_1,10.777881,-2.168433,1.034741,0.051846,9.300676,0.002513,0.782868,0.050236,0.00193,0.14199,0.999958,0
video000088,no_fall,chair,nf_raw_c_2,1.716708,-0.562567,3.711645,-1.314467,1.196029,0.004733,0.661759,-0.100247,0.003783,0.176458,0.999967,0
video000088,no_fall,chair,nf_raw_c_3,0.823339,0.679249,1.5777,0.673444,0.403123,-0.005992,0.730748,0.024233,0.00052,0.074144,0.999955,0
video000088,no_fall,stand,nf_raw_s_1,5.682596,-3.6455,3.137529,-0.697055,2.432086,-0.032757,0.623464,0.009557,0.011552,0.335507,0.999965,0
video000088,no_fall,stand,nf_raw_s_2,3.153406,-0.431597,1.481878,0.566935,2.784651,-0.09869,0.786281,0.228334,0.022367,0.315952,0.999958,0
video000088,no_fall,stand,nf_raw_s_3,1.804697,-0.744292,1.748704,0.004255,1.255963,1.8e-05,0.835225,0.000918,0.000109,0.034716,0.999957,0
video000089,no_fall,bed,nf_raw_b_1,2.284377,0.305214,4.436222,0.049797,2.114547,0.000104,0.98222,-0.009801,3.2e-05,0.013849,0.999935,0
video000089,no_fall,bed,nf_raw_b_2,58.630688,1.345129,0.542673,0.002315,47.749576,0.000128,0.839977,0.020358,0.0001,0.042009,0.999945,0
video000089,no_fall,bed,nf_raw_b_3,129.925634,45.57907,2.386694,-0.024567,77.707708,-0.000547,0.987502,0.057333,0.000939,0.084655,0.99969,0
video000089,no_fall,chair,nf_raw_c_1,18.187304,1.129098,1.042487,0.004766,17.729502,-0.000118,0.996775,-0.017408,6.2e-05,0.025115,0.999923,0
video000089,no_fall,chair,nf_raw_c_2,2.618728,-1.565088,3.646811,-0.705948,1.53006,4e-06,0.877261,-0.049176,0.004303,0.195222,0.999959,0
video000089,no_fall,chair,nf_raw_c_3,2.434227,-1.994824,1.20141,0.444853,1.412615,-0.009617,0.897406,0.009018,0.000517,0.074157,0.999952,0
video000089,no_fall,stand,nf_raw_s_1,2.853097,-1.964457,2.694023,0.967852,1.534983,-0.044979,0.711912,0.114542,0.004352,0.219406,0.999959,0
video000089,no_fall,stand,nf_raw_s_2,9.166892,-1.128288,2.333678,0.021222,8.826582,0.000516,0.702788,0.001192,4.1e-05,0.019767,0.999968,0
video000089,no_fall,stand,nf_raw_s_3,7.501545,0.647188,1.989506,-0.019459,6.808995,-0.000196,0.800392,0.01261,0.000161,0.034931,0.99996,0
video000090,no_fall,bed,nf_raw_b_1,3.38731,-0.57202,3.929551,0.072496,3.073218,0.000574,0.996347,0.000578,0.0001,0.028432,0.999931,0
video000090,no_fall,bed,nf_raw_b_2,93.346156,5.424832,0.525564,-0.017435,80.152815,0.020768,0.696061,0.0407,0.001369,0.135004,0.999956,0
video000090,no_fall,bed,nf_raw_b_3,179.965015,-129.276498,2.477292,0.002134,145.366312,0.001807,0.979237,0.063478,0.002178,0.146079,0.999703,0
video000090,no_fall,chair,nf_raw_c_1,5.987576,-0.103286,1.894018,0.022917,4.995656,-0.000425,0.767649,-0.008804,0.00021,0.045238,0.999966,0
video000090,no_fall,chair,nf_raw_c_2,11.837018,-0.33606,1.352705,0.003277,11.495388,-7.6e-05,0.693518,-0.076839,0.00428,0.205692,0.999964,0
video000090,no_fall,chair,nf_raw_c_3,5.124288,0.290392,1.584103,1.132099,1.750275,0.000531,0.260489,0.065875,0.001497,0.111059,0.999966,0
video000090,no_fall,stand,nf_raw_s_1,3.067085,-0.773227,5.265832,1.441582,1.663513,-0.022518,0.687462,0.062777,0.00209,0.134283,0.999951,0
video000090,no_fall,stand,nf_raw_s_2,3.410409,0.399138,1.613227,-0.022533,2.84825,-4.1e-05,0.780335,0.01368,0.000174,0.03939,0.99996,0
video000090,no_fall,stand,nf_raw_s_3,3.929811,-0.284754,1.816804,-0.016344,3.710912,-0.000531,0.789614,-0.009643,0.000303,0.058437,0.999957,0
video000091,no_fall,bed,nf_raw_b_1,0.619796,0.496093,4.273178,-0.006776,0.177422,-0.001203,0.995746,-0.001978,4.2e-05,0.021521,0.999932,0
video000091,no_fall,bed,nf_raw_b_2,108.349127,3.002697,0.60976,-0.014794,106.299456,0.000637,0.694338,-0.044323,0.00135,0.106658,0.999961,0
video000091,no_fall,bed,nf_raw_b_3,177.54685,3.085002,2.286127,-0.018293,66.147673,-4.9e-05,0.987585,-0.030482,0.000152,0.040703,0.999826,0
video000091,no_fall,chair,nf_raw_c_1,8.77938,-1.35727,2.055384,0.002308,7.585877,0.000945,0.893776,0.016292,0.000459,0.080714,0.999954,0
video000091,no_fall,chair,nf_raw_c_2,30.389748,0.116162,1.28832,0.001349,30.103245,0.000155,0.669629,-0.003836,0.001388,0.108462,0.999967,0
video000091,no_fall,chair,nf_raw_c_3,5.642941,-3.501406,2.029404,0.335383,4.328882,-0.003668,0.480984,-0.039878,0.002106,0.134143,0.999963,0
