video_id,label,prob_model_bed,prob_model_chair,prob_model_stand,ensemble_probability,tilt_std,ground_proximity_range,tilt_total_variation,ground_proximity_iqr,tilt_abs_delta,depth_variance,depth_iqr,depth_mean_abs_diff,depth_second_half_std,depth_abs_delta,stage5_score,stage5_decision
S_N_535_resized,1,0.7756665945053101,0.8878443241119385,0.6912486553192139,0.7849198579788208,11.264711,0.157577,33.633614,0.080936,33.633614,0.001063,0.025392,0.030042,0.034454,0.084317,0.6687614694669085,1
S_N_536_resized,1,0.7894954681396484,0.8547894358634949,0.7671197652816772,0.8038015564282736,11.306429,0.217929,36.728063,0.102237,36.728063,0.002265,0.028303,0.027557,0.04264,0.169681,0.6838576283543975,1
S_N_537_resized,1,0.7654815912246704,0.8988274931907654,0.800329327583313,0.8215461373329163,5.616054,0.273922,21.472054,0.123244,17.052726,0.004597,0.105273,0.031788,0.051434,0.19069,0.7018763135026591,1
S_N_538_resized,1,0.6826479434967041,0.8752775192260742,0.7093047499656677,0.755743404229482,4.847883,0.243856,29.090136,0.109926,16.142088,0.006597,0.097723,0.042171,0.068827,0.177833,0.659452827834287,1
S_N_539_resized,1,0.8087074160575867,0.8804755806922913,0.7287876605987549,0.8059902191162109,14.199355,0.251285,47.435937,0.116697,47.435937,0.001265,0.059232,0.01754,0.0126,0.076106,0.6996482873277599,1
S_N_54,1,0.7803321480751038,0.9170167446136475,0.8221828937530518,0.8398439288139343,10.295287,0.229099,39.362184,0.114565,31.894166,0.019801,0.233567,0.078538,0.045551,0.347838,0.7375876594099763,1
S_N_540_resized,1,0.6347455382347107,0.8702166080474854,0.7966195940971375,0.7671939134597778,4.696947,0.190805,14.308315,0.078441,9.689163,0.031755,0.217332,0.082309,0.018501,0.370227,0.6807347170584902,1
S_N_541_resized,1,0.728676974773407,0.8714451193809509,0.6947824954986572,0.764968196551005,8.927335,0.170271,43.591522,0.061796,5.881408,0.015114,0.163996,0.097061,0.012284,0.047037,0.6533309438614584,1
S_N_542_resized,1,0.5615379810333252,0.8818763494491577,0.7257729768753052,0.7230624357859293,3.410645,0.141381,11.225395,0.058066,7.671167,0.013863,0.140197,0.062273,0.00801,0.231534,0.6229871942940094,1
S_N_543_resized,1,0.4152196943759918,0.639369547367096,0.5663036704063416,0.5402976373831431,4.357122,0.091124,18.307988,0.053242,12.538638,0.006633,0.093059,0.04597,0.0261,0.228777,0.4675082011954975,1
S_N_544_resized,1,0.6299954652786255,0.7420223355293274,0.7035782933235168,0.6918653647104899,3.943728,0.155405,21.204628,0.089062,10.236116,0.019632,0.191245,0.068346,0.012998,0.419796,0.5926175478808058,1
S_N_545_resized,1,0.6191950440406799,0.8375647664070129,0.6285518407821655,0.6951038837432861,7.610053,0.143249,19.281725,0.085838,19.281725,0.026366,0.330499,0.068702,0.104526,0.350599,0.6438766360219809,1
S_N_546_resized,1,0.5673909783363342,0.8786026239395142,0.5596518516540527,0.6685484846433004,1.744708,0.144866,10.462387,0.084067,1.857575,0.005474,0.079485,0.047714,0.065452,0.211683,0.5920132234035929,1
S_N_547_resized,1,0.7214510440826416,0.8992158770561218,0.4761248826980591,0.6989306012789408,2.986381,0.135269,13.063997,0.069484,5.277843,0.001601,0.060687,0.049128,0.046876,0.045926,0.6054308383818171,1
S_N_548_resized,1,0.7867153286933899,0.9388312101364136,0.8874991536140442,0.8710152308146158,2.586652,0.206902,11.618704,0.101378,7.50001,0.003712,0.111906,0.057574,0.026032,0.143274,0.7198682383223661,1
S_N_549_resized,1,0.7015699744224548,0.9198217391967773,0.8456262946128845,0.8223393360773722,2.080504,0.12778,9.484199,0.058826,2.547239,0.012397,0.224365,0.05601,0.058338,0.197395,0.6840320538906537,1
S_N_55,1,0.7868315577507019,0.8753717541694641,0.7372300028800964,0.7998111049334208,2.750442,0.191262,16.129248,0.094442,6.966894,0.005678,0.116489,0.086518,0.054158,0.154169,0.6710477433477595,1
S_N_550_resized,1,0.7777162790298462,0.935575544834137,0.7556589245796204,0.8229835828145345,12.428152,0.253877,86.522076,0.138788,21.027682,0.021392,0.201778,0.185153,0.169427,0.327804,0.7548327136491606,1
S_N_551_resized,1,0.7693681120872498,0.8576491475105286,0.7858259081840515,0.8042810559272766,6.054872,0.15924,26.860079,0.092448,22.142907,0.000991,0.044449,0.026455,0.015059,0.097932,0.6645662421689834,1
S_N_552_resized,1,0.5833753347396851,0.8349305987358093,0.7486861944198608,0.7223307092984518,2.726287,0.063618,19.018257,0.028034,3.211759,0.013418,0.207958,0.046948,0.058225,0.318373,0.6065334144400435,1
S_N_553_resized,1,0.738677442073822,0.9439115524291992,0.6421903967857361,0.7749264637629191,4.316673,0.111813,14.664089,0.050181,8.948409,0.002703,0.037838,0.04213,0.065822,0.10472,0.6545463289855664,1
S_N_554_resized,1,0.7165972590446472,0.9090105891227722,0.5996764898300171,0.7417614459991455,5.335706,0.109404,24.010875,0.050516,10.121953,0.002355,0.058718,0.042907,0.031243,0.086907,0.6300060942928858,1
S_N_555_resized,1,0.6887158155441284,0.9055525660514832,0.7970737218856812,0.7971140344937643,1.741028,0.144462,8.822487,0.064246,3.882119,0.005204,0.114187,0.040467,0.018488,0.175384,0.6599797822678305,1
S_N_556_resized,1,0.6266135573387146,0.8715099096298218,0.8357386589050293,0.7779540419578552,5.575678,0.128727,23.705395,0.064805,16.696349,0.027113,0.24602,0.117864,0.079062,0.248054,0.6871387767083211,1
S_N_557_resized,1,0.7580259442329407,0.9501936435699463,0.8426051735877991,0.850274920463562,1.955803,0.172008,13.479649,0.073522,5.192231,0.00214,0.05335,0.05041,0.02351,0.098137,0.6990193807684528,1
S_N_558_resized,1,0.6476984620094299,0.9035078883171082,0.6056311726570129,0.718945840994517,2.071427,0.14825,14.657733,0.070636,2.298585,0.001274,0.051261,0.031907,0.032881,0.020813,0.6135662992584625,1
S_N_559_resized,1,0.4374399185180664,0.39725837111473083,0.3970292806625366,0.41057585676511127,0.792962,0.006734,4.548636,0.002761,1.466128,0.001184,0.024368,0.049537,0.013483,0.049222,0.32165371177823227,0
S_N_56,1,0.7577656507492065,0.8885102868080139,0.7356669306755066,0.7939809560775757,2.696133,0.165329,18.619581,0.088458,0.139137,0.011753,0.133186,0.062111,0.061575,0.326813,0.6708789567198202,1
S_N_560,1,0.42684677243232727,0.35356441140174866,0.33938485383987427,0.3732653458913167,2.054639,0.035376,9.207634,0.003887,5.54072,0.009581,0.158147,0.056638,0.055593,0.281968,0.3210190959827235,0
S_N_561,1,0.7081194519996643,0.9377785325050354,0.7861305475234985,0.8106761773427328,3.48145,0.12919,12.419105,0.070578,7.906105,0.014893,0.213625,0.093895,0.045807,0.214491,0.6898465430521062,1
S_N_562,1,0.3736121654510498,0.23426710069179535,0.33695143461227417,0.3149435669183731,1.242026,0.013044,5.762499,0.004552,2.805969,0.00785,0.156087,0.07206,0.032716,0.234708,0.27261741964735986,0
S_N_563,1,0.48470088839530945,0.20054568350315094,0.4016110897064209,0.3622858872016271,5.086465,0.250805,30.154996,0.106778,13.06655,0.040471,0.287857,0.203643,0.075426,0.346883,0.40630259383490175,0
S_N_564,1,0.6592285633087158,0.7628729939460754,0.6134817600250244,0.6785277724266052,4.50899,0.210146,28.499054,0.005163,1.286824,0.001314,0.022287,0.037804,0.010206,0.003478,0.5564966989743166,1
S_N_565_resized,1,0.7762120366096497,0.9378581047058105,0.7785064578056335,0.8308588663736979,10.411699,0.283896,45.332041,0.146802,11.608689,0.00848,0.093033,0.055092,0.095134,0.256079,0.7315516482082266,1
S_N_566_resized,1,0.6086077094078064,0.8624328374862671,0.43323516845703125,0.6347585717837015,0.629688,0.180185,6.702416,0.068515,1.275246,0.012906,0.176164,0.065849,0.033977,0.311389,0.5766809678785562,1
S_N_567_resized,1,0.773144006729126,0.9509719014167786,0.8177177906036377,0.8472778995831808,5.516092,0.276073,28.007697,0.152555,4.054225,0.038781,0.319721,0.088645,0.155978,0.444865,0.7738349051637389,1
S_N_568_resized,1,0.6811001300811768,0.8426023721694946,0.5925098061561584,0.7054041028022766,2.661118,0.293219,14.523628,0.197698,0.2556,0.053364,0.462592,0.181202,0.03399,0.011557,0.6653209671767225,1
S_N_569_resized,1,0.6434879302978516,0.8823505640029907,0.7197849154472351,0.7485411365826925,1.465559,0.230896,11.999748,0.001192,0.171766,0.023551,0.035733,0.074769,0.026627,0.353972,0.634168958839934,1
S_N_57,1,0.6919657588005066,0.6139167547225952,0.49836739897727966,0.6014166375001272,20.949509,0.102554,87.485415,0.055141,58.540427,0.0033,0.03694,0.036714,0.051864,0.207823,0.5498841486386249,1
S_N_570_resized,1,0.7080236077308655,0.9258509874343872,0.7561960220336914,0.7966902057329813,7.956886,0.124352,41.379072,0.056872,18.839572,0.042438,0.115345,0.146634,0.243267,0.600757,0.7225764426669462,1
S_N_571_resized,1,0.6690526604652405,0.8874443173408508,0.7401008605957031,0.7655326128005981,3.313192,0.200591,15.561522,0.068551,4.752122,0.024542,0.199596,0.18721,0.185948,0.102849,0.6705204774278379,1
S_N_572_resized,1,0.7111794948577881,0.9203001856803894,0.7470464706420898,0.7928420503934225,3.327802,0.1661,16.549044,0.080589,4.766146,0.008662,0.12903,0.075309,0.102913,0.245598,0.6785589950302954,1
S_N_573_resized,1,0.7801347374916077,0.9476513862609863,0.7571677565574646,0.8283179601033529,3.660681,0.130774,17.042192,0.067876,13.95083,0.00332,0.089838,0.085873,0.059559,0.147863,0.6951405050067498,1
S_N_574_resized,1,0.7148288488388062,0.9010112285614014,0.7767336368560791,0.7975245714187622,8.482324,0.169773,25.480712,0.075731,25.480712,0.009492,0.173344,0.071746,0.039167,0.138134,0.6842810915831794,1
S_N_58,1,0.735785961151123,0.8492043614387512,0.5922991633415222,0.7257631619771322,1.30826,0.146576,9.769251,0.075009,2.715161,0.036395,0.368189,0.098162,0.044302,0.401275,0.6511824653460162,1
S_N_59,1,0.7572994232177734,0.8533356189727783,0.9059730172157288,0.8388693531354269,65.751221,0.86811,159.841155,0.640165,159.841155,0.031948,0.308672,0.11367,0.133511,0.328819,0.8994574314341953,1
S_N_60,1,0.7847536206245422,0.8859244585037231,0.6890333890914917,0.7865704894065857,1.555377,0.137296,8.432159,0.075114,0.203853,0.002244,0.086418,0.069181,0.037865,0.024599,0.6472962190045596,1
S_N_61_resized,1,0.8105322122573853,0.9032739996910095,0.8270657062530518,0.8469573060671488,10.661653,0.216154,32.556537,0.115189,32.525469,0.001364,0.037725,0.037562,0.015756,0.037419,0.7126902202244906,1
S_N_62_resized,1,0.8105322122573853,0.9032739996910095,0.8270657062530518,0.8469573060671488,10.661653,0.216154,32.556537,0.115189,32.525469,0.001364,0.037725,0.037562,0.015756,0.037419,0.7126902202244906,1
S_N_63_resized,1,0.8105322122573853,0.9032739996910095,0.8270657062530518,0.8469573060671488,10.661653,0.216154,32.556537,0.115189,32.525469,0.001364,0.037725,0.037562,0.015756,0.037419,0.7126902202244906,1
S_N_64_resized,1,0.8105322122573853,0.9032739996910095,0.8270657062530518,0.8469573060671488,10.661653,0.216154,32.556537,0.115189,32.525469,0.001364,0.037725,0.037562,0.015756,0.037419,0.7126902202244906,1
S_N_65_resized,1,0.8105322122573853,0.9032739996910095,0.8270657062530518,0.8469573060671488,10.661653,0.216154,32.556537,0.115189,32.525469,0.001364,0.037725,0.037562,0.015756,0.037419,0.7126902202244906,1
S_N_66_resized,1,0.7246735692024231,0.8857318758964539,0.6237082481384277,0.7447045644124349,22.054426,0.245599,64.637972,0.098849,64.637972,0.008783,0.123622,0.130164,0.101623,0.225182,0.7009940771647226,1
S_N_67_resized,1,0.7246735692024231,0.8857318758964539,0.6237082481384277,0.7447045644124349,22.054426,0.245599,64.637972,0.098849,64.637972,0.008783,0.123622,0.130164,0.101623,0.225182,0.7009940771647226,1
S_N_68_resized,1,0.7246735692024231,0.8857318758964539,0.6237082481384277,0.7447045644124349,22.054426,0.245599,64.637972,0.098849,64.637972,0.008783,0.123622,0.130164,0.101623,0.225182,0.7009940771647226,1
S_N_69_resized,1,0.7246735692024231,0.8857318758964539,0.6237082481384277,0.7447045644124349,22.054426,0.245599,64.637972,0.098849,64.637972,0.008783,0.123622,0.130164,0.101623,0.225182,0.7009940771647226,1
S_N_70_resized,1,0.7246735692024231,0.8857318758964539,0.6237082481384277,0.7447045644124349,22.054426,0.245599,64.637972,0.098849,64.637972,0.008783,0.123622,0.130164,0.101623,0.225182,0.7009940771647226,1
S_N_71_resized,1,0.7963287830352783,0.9139947295188904,0.7350366115570068,0.8151200413703918,22.046924,0.320079,65.781943,0.163929,65.781943,0.001184,0.030496,0.051239,0.042999,0.009373,0.7417165550670557,1
S_N_72_resized,1,0.7963287830352783,0.9139947295188904,0.7350366115570068,0.8151200413703918,22.046924,0.320079,65.781943,0.163929,65.781943,0.001184,0.030496,0.051239,0.042999,0.009373,0.7417165550670557,1
S_N_73_resized,1,0.7963287830352783,0.9139947295188904,0.7350366115570068,0.8151200413703918,22.046924,0.320079,65.781943,0.163929,65.781943,0.001184,0.030496,0.051239,0.042999,0.009373,0.7417165550670557,1
S_N_74_resized,1,0.7963287830352783,0.9139947295188904,0.7350366115570068,0.8151200413703918,22.046924,0.320079,65.781943,0.163929,65.781943,0.001184,0.030496,0.051239,0.042999,0.009373,0.7417165550670557,1
S_N_75_resized,1,0.7963287830352783,0.9139947295188904,0.7350366115570068,0.8151200413703918,22.046924,0.320079,65.781943,0.163929,65.781943,0.001184,0.030496,0.051239,0.042999,0.009373,0.7417165550670557,1
S_N_76_resized,1,0.581794023513794,0.6949377655982971,0.333387553691864,0.5367064476013184,12.246321,0.102582,34.538509,0.022915,34.538509,0.002016,0.077834,0.059273,0.047167,0.00832,0.48580994769604446,1
S_N_77_resized,1,0.581794023513794,0.6949377655982971,0.333387553691864,0.5367064476013184,12.246321,0.102582,34.538509,0.022915,34.538509,0.002016,0.077834,0.059273,0.047167,0.00832,0.48580994769604446,1
S_N_78_resized,1,0.581794023513794,0.6949377655982971,0.333387553691864,0.5367064476013184,12.246321,0.102582,34.538509,0.022915,34.538509,0.002016,0.077834,0.059273,0.047167,0.00832,0.48580994769604446,1
S_N_79_resized,1,0.581794023513794,0.6949377655982971,0.333387553691864,0.5367064476013184,12.246321,0.102582,34.538509,0.022915,34.538509,0.002016,0.077834,0.059273,0.047167,0.00832,0.48580994769604446,1
S_N_80_resized,1,0.581794023513794,0.6949377655982971,0.333387553691864,0.5367064476013184,12.246321,0.102582,34.538509,0.022915,34.538509,0.002016,0.077834,0.059273,0.047167,0.00832,0.48580994769604446,1
S_N_81_resized,1,0.7787339687347412,0.9217565059661865,0.910179853439331,0.8702234427134196,6.659417,0.187065,22.5342,0.104221,17.232606,0.009636,0.138794,0.079652,0.048211,0.294567,0.7317095726050199,1
S_N_82_resized,1,0.740792453289032,0.9169659614562988,0.9033180475234985,0.8536921540896097,2.590198,0.184665,13.594377,0.093988,1.875963,0.01355,0.097633,0.076068,0.101894,0.402573,0.7151501992786017,1
S_N_83_resized,1,0.7420154809951782,0.9341559410095215,0.8913713097572327,0.8558475772539774,3.989313,0.164095,24.890371,0.095023,3.450631,0.019437,0.184079,0.094322,0.082369,0.416644,0.7271632896066249,1
S_N_84_resized,1,0.7699514031410217,0.8815872073173523,0.8660675287246704,0.8392020463943481,30.467164,0.121317,80.078415,0.061822,72.047755,0.003657,0.090519,0.058025,0.018147,0.16598,0.7313632828975426,1
S_N_85_resized,1,0.7572059631347656,0.8942675590515137,0.8957214951515198,0.8490650057792664,25.002521,0.105843,71.355106,0.048918,67.122974,0.007603,0.134493,0.068259,0.042608,0.258859,0.7362833383186701,1
S_N_86_resized,1,0.7838054895401001,0.9095856547355652,0.8185431957244873,0.8373114466667175,16.013816,0.151656,43.676481,0.091216,42.032309,0.003477,0.04347,0.055758,0.076635,0.105851,0.7165138235011846,1
S_N_87_resized,1,0.6776280403137207,0.7873318195343018,0.6256365776062012,0.6968654791514078,3.674857,0.116375,16.600642,0.065343,8.260498,0.002894,0.081878,0.024766,0.045086,0.143536,0.5808568785289151,1
S_N_88_resized,1,0.706270158290863,0.8236535787582397,0.5626677870750427,0.6975305080413818,8.099446,0.135227,23.129797,0.081002,21.890305,0.001014,0.035174,0.045209,0.018373,0.003069,0.5968810416012081,1
S_N_89_resized,1,0.7709283828735352,0.933576226234436,0.8104079365730286,0.8383041818936666,3.391685,0.187861,16.062689,0.115298,2.916983,0.003845,0.070688,0.052372,0.083278,0.10787,0.7024819599202429,1
S_N_90_resized,1,0.7459626793861389,0.8879244923591614,0.7638309001922607,0.7992393573125204,7.799148,0.15512,23.507155,0.087233,23.507155,0.002355,0.066761,0.039831,0.060132,0.079242,0.6731925579521548,1
S_N_91_resized,1,0.7835404276847839,0.9204869866371155,0.6977249979972839,0.8005841374397278,6.978175,0.179295,19.045702,0.096881,19.045702,0.000539,0.030705,0.033499,0.021378,0.02389,0.6758826036336767,1
S_N_92_resized,1,0.7683641314506531,0.9528512358665466,0.7718085646629333,0.8310079773267111,2.232243,0.201727,7.886188,0.105405,6.648264,0.001591,0.035688,0.04237,0.026237,0.048967,0.6944421900660188,1
S_N_93_resized,1,0.7638336420059204,0.9270892143249512,0.78855961561203,0.8264941573143005,3.531442,0.194004,15.6959,0.108629,7.496006,0.002008,0.04781,0.031725,0.014344,0.141547,0.6899717344150575,1
S_N_94_resized,1,0.6834366917610168,0.9244936108589172,0.46830955147743225,0.6920799513657888,1.154382,0.152532,9.429833,0.081863,0.507681,0.001247,0.04243,0.037337,0.025422,0.047014,0.6043698322206357,1
S_N_95_resized,1,0.7898582816123962,0.9567422866821289,0.8250938057899475,0.8572314580281576,1.384325,0.21251,11.257761,0.116387,0.183283,0.001558,0.045404,0.046174,0.046049,0.00351,0.7098988381678706,1
S_N_96_resized,1,0.8441802263259888,0.9613251686096191,0.9055753350257874,0.9036935766537985,13.938734,0.172606,38.91438,0.09428,38.91438,0.001966,0.077464,0.034217,0.033201,0.031455,0.7568070874884245,1
S_N_97_resized,1,0.7636049389839172,0.9373130798339844,0.8438940644264221,0.8482706944147745,3.471433,0.104991,11.050466,0.063307,9.377362,0.003278,0.075246,0.052931,0.05153,0.064319,0.6925184876787959,1
S_N_98_resized,1,0.8039003014564514,0.9639946222305298,0.8291287422180176,0.8656745553016663,6.732287,0.162506,19.565961,0.092174,19.187199,0.000741,0.03182,0.036773,0.016423,0.060718,0.7186028824725166,1
S_N_99_resized,1,0.7705096006393433,0.9556341171264648,0.806486964225769,0.8442102273305258,1.454395,0.168271,6.944489,0.095228,3.546883,0.000312,0.029975,0.030304,0.016305,0.020946,0.6932268356894551,1
S_M_01_resized,1,0.7027071118354797,0.8537468314170837,0.7821129560470581,0.7795222997665405,14.333752,0.475669,132.300389,0.339916,24.387509,0.046752,0.43495,0.26066,0.20903,0.582452,0.7839212818222244,1
S_M_02_resized,1,0.6285631656646729,0.6314303874969482,0.5941041707992554,0.6180325746536255,1.169735,0.368241,2.820286,0.000514,2.820286,0.026574,0.011984,0.160993,0.20295,0.007468,0.5402883036203479,1
S_M_03_resized,1,0.7856701016426086,0.9078645706176758,0.8926275968551636,0.8620540897051493,42.114765,0.435425,112.156296,0.213334,112.156296,0.016037,0.123246,0.074503,0.125645,0.339122,0.8565287624625889,1
S_M_04_resized,1,0.39013195037841797,0.3895737826824188,0.389458030462265,0.3897212545077006,0.212886,0.001811,1.885634,0.001269,0.055826,0.000137,0.0136,0.01287,0.010478,0.001683,0.29369143326625424,0
S_M_05_resized,1,0.6791005730628967,0.6764209866523743,0.5569575428962708,0.6374930342038473,6.483468,0.4609,63.134951,0.324163,0.219113,0.098608,0.542164,0.454365,0.355346,0.026267,0.6341435603773763,1
